timestamp,is_walking,fsr,x_acc,y_acc,z_acc
11323,0,1,0.00,0.00,0.00
11343,0,1,-0.13,0.02,0.99
11363,0,1,-0.14,0.02,0.99
11383,0,1,-0.14,0.02,0.99
11403,0,1,-0.14,0.02,0.99
11423,0,1,-0.13,0.02,0.99
11443,0,1,-0.13,0.02,0.99
11463,0,1,-0.13,0.02,0.99
11484,0,1,-0.13,0.02,0.99
11504,0,1,-0.13,0.02,0.99
11525,0,1,-0.13,0.02,0.99
11545,0,1,-0.13,0.02,0.99
11566,0,1,-0.13,0.02,0.99
11586,0,1,-0.13,0.02,0.99
11607,0,1,-0.13,0.02,0.99
11627,0,1,-0.13,0.02,0.99
11648,0,1,-0.13,0.02,0.99
11668,0,1,-0.13,0.02,0.99
11689,0,1,-0.13,0.02,0.99
11710,0,1,-0.13,0.02,0.99
11730,0,1,-0.13,0.02,0.99
11750,0,1,-0.13,0.02,0.99
11770,0,1,-0.14,0.02,0.99
11790,0,1,-0.13,0.04,1.02
11805,0,1,-0.13,0.04,1.02
11825,0,1,-0.13,0.02,0.99
11845,0,1,-0.13,0.02,0.99
11866,0,1,-0.13,0.02,0.99
11886,0,1,-0.14,0.02,0.99
11907,0,1,-0.14,0.02,0.99
11927,0,1,-0.14,0.02,0.99
11948,0,1,-0.14,0.02,0.99
11968,0,1,-0.13,0.02,0.99
11988,0,1,-0.13,0.02,0.99
12009,0,1,-0.13,0.02,0.99
12029,0,1,-0.13,0.02,0.99
12049,0,1,-0.13,0.02,0.99
12070,0,1,-0.13,0.02,0.99
12090,0,1,-0.13,0.02,0.99
12110,0,1,-0.13,0.02,0.99
12130,0,1,-0.13,0.02,0.99
12150,0,1,-0.13,0.02,0.99
12170,0,1,-0.13,0.02,0.99
12190,0,1,-0.13,0.02,0.99
12210,0,1,-0.13,0.02,0.99
12230,0,1,-0.13,0.02,0.99
12251,0,1,-0.13,0.02,0.99
12271,0,1,2.89,-1.49,-1.57
12286,0,1,2.89,-1.49,-1.57
12302,0,1,2.89,-1.49,-1.57
12322,0,1,-0.13,0.02,0.99
12342,0,1,-0.13,0.02,0.99
12362,0,1,-0.13,0.02,0.99
12382,0,1,-0.13,0.02,0.99
12402,0,1,-0.13,0.02,0.99
12422,0,1,-0.13,0.02,0.99
12443,0,1,-0.13,0.02,0.99
12464,0,1,-0.13,0.02,0.99
12484,0,1,-0.13,0.02,0.99
12505,0,1,-0.13,0.02,0.99
12525,0,1,-0.13,0.02,0.99
12546,0,1,-0.13,0.02,0.99
12566,0,2,-0.13,0.02,0.99
12587,0,15,-0.13,0.02,0.99
12607,0,82,-0.13,0.02,0.99
12627,0,159,-0.13,0.02,0.99
12647,0,204,-0.13,0.02,0.99
12667,0,262,-0.13,0.02,0.99
12687,0,307,-0.13,0.02,0.99
12707,0,325,-0.13,0.02,0.99
12727,0,339,-0.13,0.02,0.99
12747,0,350,-0.13,0.02,0.99
12767,0,353,-0.13,0.02,0.99
12782,0,350,-0.13,0.02,0.99
12805,0,353,-0.13,0.02,0.99
12825,0,340,-0.13,0.02,0.99
12846,0,328,-0.13,0.02,0.99
12866,0,323,-0.13,0.02,0.99
12887,0,320,-0.13,0.02,0.99
12907,0,318,-0.13,0.02,0.99
12928,0,316,-0.13,0.02,0.99
12948,0,311,-0.13,0.02,0.99
12968,0,313,-0.13,0.02,0.99
12988,0,305,-0.13,0.02,0.99
13008,0,314,-0.13,0.02,0.99
13028,0,313,-0.13,0.02,0.99
13048,0,314,-0.13,0.02,0.99
13068,0,315,-0.13,0.02,0.99
13088,0,317,-0.13,0.02,0.99
13108,0,327,-0.13,0.02,0.99
13128,0,325,-0.13,0.02,0.99
13148,0,327,-0.13,0.02,0.99
13169,0,339,-0.13,0.02,0.99
13190,0,347,-0.13,0.02,0.99
13210,0,363,-0.13,0.02,0.99
13231,0,362,-0.13,0.02,0.99
13251,0,368,-1.94,-3.79,4.09
13266,0,378,-1.94,-3.79,4.09
13281,0,381,-1.94,-3.79,4.09
13301,0,382,-0.13,0.02,0.99
13321,0,378,-0.13,0.02,0.99
13341,0,370,-0.13,0.02,0.99
13361,0,368,-0.13,0.01,0.99
13381,0,365,-0.13,0.01,0.99
13402,0,354,-0.13,0.01,0.99
13422,0,347,-0.13,0.01,0.99
13443,0,333,-0.13,0.01,0.99
13463,0,338,-0.13,0.01,0.99
13484,0,330,-0.13,0.01,0.99
13505,0,327,-0.13,0.01,0.99
13526,0,324,-0.13,0.01,0.99
13546,0,328,-0.13,0.01,0.99
13566,0,323,-0.13,0.01,0.99
13587,0,318,-0.13,0.01,0.99
13607,0,312,-0.13,0.01,0.99
13627,0,288,-0.13,0.01,0.99
13647,0,272,-0.13,0.02,0.99
13667,0,234,-0.13,0.02,0.99
13687,0,223,-0.13,0.02,0.99
