timestamp,is_walking,fsr,x_acc,y_acc,z_acc
43366,0,1,0.00,0.00,0.00
43386,0,1,-0.16,0.02,0.99
43406,0,1,-0.16,0.02,0.99
43426,0,1,-0.16,0.02,0.99
43446,0,1,-0.16,0.02,0.99
43466,0,1,-0.16,0.02,0.99
43486,0,1,-0.15,0.02,0.99
43506,0,1,-0.15,0.02,0.99
43526,0,1,-0.15,0.02,0.99
43546,0,1,-0.15,0.02,0.99
43567,0,1,-0.15,0.02,0.99
43587,0,1,-0.15,0.02,0.99
43608,0,1,-0.15,0.02,0.99
43628,0,1,-0.15,0.02,0.99
43649,0,1,-0.15,0.02,0.99
43669,0,1,-0.15,0.02,0.99
43689,0,1,-0.15,0.02,0.99
43710,0,1,-0.15,0.02,0.99
43731,0,1,-0.15,0.02,0.99
43751,0,1,-0.15,0.02,0.99
43771,0,1,-0.15,0.02,0.99
43791,0,1,-0.15,0.02,0.99
43811,0,1,-0.15,0.02,0.99
43831,0,1,-0.15,0.02,0.99
43846,0,1,-0.15,0.02,0.99
43867,0,1,-0.15,0.02,0.99
43887,0,1,-0.15,0.02,0.99
43908,0,1,-0.15,0.02,0.99
43928,0,1,-0.15,0.02,0.99
43949,0,1,-0.15,0.02,0.99
43969,0,1,-0.15,0.02,0.99
43990,0,1,-0.15,0.02,0.99
44010,0,1,-0.15,0.02,0.99
44030,0,1,-0.15,0.02,0.99
44051,0,1,-0.15,0.02,0.99
44071,0,1,-0.15,0.02,0.99
44091,0,1,-0.15,0.02,0.99
44112,0,1,-0.15,0.02,0.99
44132,0,1,-0.15,0.02,0.99
44152,0,1,-0.15,0.02,0.99
44172,0,1,-0.15,0.02,0.99
44192,0,1,-0.15,0.02,0.99
44212,0,1,-0.15,0.02,0.99
44232,0,1,-0.15,0.02,0.99
44252,0,1,-0.15,0.02,0.99
44272,0,1,-0.15,0.02,0.99
44293,0,1,-0.15,0.02,0.99
44313,0,1,-0.15,0.02,0.99
44328,0,1,-0.15,0.02,0.99
44348,0,1,-0.15,0.02,0.99
44368,0,1,-0.15,0.02,0.99
44388,0,1,-0.15,0.02,0.99
44408,0,1,-0.15,0.02,0.99
44428,0,1,-0.15,0.02,0.99
44448,0,1,-0.15,0.02,0.99
44468,0,1,-0.15,0.02,0.99
44489,0,1,-0.15,0.02,0.99
44509,0,1,-0.15,0.02,0.99
44529,0,1,-0.15,0.02,0.99
44550,0,1,-0.15,0.02,0.99
44570,0,1,-0.15,0.02,0.99
44591,0,1,-0.15,0.02,0.99
44611,0,1,-0.15,0.02,0.99
44632,0,1,-0.15,0.02,0.99
44652,0,1,-0.15,0.02,0.99
44673,0,1,-0.15,0.02,0.99
44693,0,1,-0.15,0.02,0.99
44713,0,1,-0.15,0.02,0.99
44734,0,1,-0.15,0.02,0.99
44754,0,1,-0.15,0.02,0.99
44774,0,1,-0.15,0.02,0.99
44794,0,1,-0.15,0.02,0.99
44809,0,1,-0.15,0.02,0.99
44829,0,1,-0.15,0.02,0.99
44849,0,1,-0.15,0.02,0.99
44870,0,1,-0.15,0.02,0.99
44891,0,1,-0.15,0.02,0.99
44911,0,95,-0.15,0.02,0.99
44932,0,184,-0.15,0.02,0.99
44952,0,216,-0.15,0.02,0.99
44973,0,214,-0.15,0.02,0.99
44993,0,181,-0.15,0.02,0.99
45014,0,146,-0.15,0.02,0.99
45034,0,125,-0.15,0.02,0.99
45054,0,105,-0.15,0.02,0.99
45075,0,123,-0.15,0.02,0.99
45095,0,174,-0.15,0.02,0.99
45115,0,219,-0.15,0.02,0.99
45135,0,247,-0.15,0.02,0.99
45155,0,260,-0.15,0.02,0.99
45175,0,262,-0.15,0.02,0.99
45195,0,251,-0.15,0.02,0.99
45215,0,249,-0.15,0.02,0.99
45236,0,267,-0.15,0.02,0.99
45256,0,274,-0.15,0.02,0.99
45276,0,276,-0.15,0.02,0.99
45291,0,260,-0.15,0.02,0.99
45312,0,249,-0.15,0.02,0.99
45332,0,237,-0.15,0.02,0.99
45352,0,259,-0.15,0.02,0.99
45372,0,264,-0.15,0.02,0.99
45392,0,272,-0.15,0.02,0.99
45412,0,279,-0.15,0.02,0.99
45432,0,287,-0.15,0.02,0.99
45452,0,291,-0.15,0.02,0.99
45472,0,297,-0.15,0.02,0.99
45492,0,301,-0.15,0.02,0.99
45512,0,303,-0.15,0.02,0.99
45532,0,323,-0.15,0.02,0.99
45552,0,328,-0.15,0.02,0.99
45574,0,327,-0.15,0.02,0.99
45594,0,330,-0.15,0.02,0.99
45615,0,343,-0.15,0.02,0.99
45635,0,354,-0.15,0.02,0.99
45656,0,363,-0.15,0.02,0.99
45676,0,364,-0.15,0.02,0.99
45697,0,368,-0.15,0.02,0.99
45717,0,367,-0.15,0.02,0.99
45737,0,362,-0.15,0.02,0.99
45758,0,360,-0.10,-0.14,1.21
45773,0,350,-0.10,-0.14,1.21
45788,0,345,-0.10,-0.14,1.21
45808,0,338,-0.15,0.02,0.99
45829,0,341,-0.15,0.02,0.99
45849,0,341,-0.15,0.02,0.99
45870,0,339,-0.15,0.02,0.99
45890,0,344,-0.15,0.02,0.99
45911,0,349,-0.15,0.02,0.99
45932,0,368,-0.15,0.02,0.99
45953,0,376,-0.15,0.02,0.99
45973,0,388,-0.15,0.02,0.99
45993,0,401,-0.15,0.02,0.99
46014,0,411,-0.15,0.02,0.99
46034,0,422,-0.15,0.02,0.99
46054,0,428,-0.15,0.02,0.99
46074,0,436,-0.15,0.02,0.99
46094,0,441,-0.15,0.02,0.99
46114,0,441,-0.15,0.02,0.99
46134,0,438,-0.15,0.02,0.99
46154,0,432,-0.15,0.02,0.99
46174,0,423,-0.15,0.02,0.99
46194,0,411,-0.15,0.02,0.99
46214,0,401,-0.15,0.02,0.99
46234,0,392,-0.15,0.02,0.99
46255,0,385,-0.15,0.02,0.99
46271,0,378,-0.15,0.02,0.99
46291,0,367,-0.15,0.02,0.99
46311,0,355,-0.15,0.02,0.99
46331,0,331,-0.15,0.02,0.99
46351,0,313,-0.15,0.02,0.99
46371,0,304,-0.15,0.02,0.99
46391,0,301,-0.15,0.02,0.99
46411,0,298,-0.15,0.02,0.99
46431,0,297,-0.15,0.02,0.99
46451,0,288,-0.15,0.02,0.99
46471,0,286,-0.15,0.02,0.99
46491,0,285,-0.15,0.02,0.99
46512,0,282,-0.15,0.02,0.99
46532,0,283,-0.15,0.02,0.99
46553,0,284,-0.15,0.02,0.99
46573,0,285,-0.15,0.02,0.99
46594,0,287,-0.15,0.02,0.99
46614,0,285,-0.15,0.02,0.99
46636,0,287,-0.15,0.02,0.99
46656,0,288,-0.15,0.02,0.99
46676,0,289,-0.15,0.02,0.99
46697,0,289,-0.15,0.02,0.99
46717,0,293,-0.15,0.02,0.99
46737,0,295,-0.15,0.02,0.99
46752,0,296,-0.15,0.02,0.99
46772,0,297,-0.15,0.02,0.99
46792,0,300,-0.15,0.02,0.99
46812,0,304,-0.15,0.02,0.99
46832,0,305,-0.15,0.02,0.99
46853,0,306,-0.15,0.02,0.99
46873,0,306,-0.15,0.02,0.99
46894,0,306,-0.15,0.02,0.99
46914,0,307,-0.15,0.02,0.99
46935,0,311,-0.15,0.02,0.99
46955,0,312,-0.15,0.02,0.99
46976,0,310,-0.15,0.02,0.99
46997,0,314,-0.15,0.02,0.99
47017,0,315,-0.15,0.02,0.99
47038,0,315,-0.15,0.02,0.99
47058,0,317,-0.15,0.02,0.99
47078,0,316,-0.15,0.02,0.99
47098,0,318,-0.15,0.02,0.99
47118,0,316,-0.15,0.02,0.99
47138,0,310,-0.15,0.02,0.99
47158,0,306,-0.15,0.02,0.99
47178,0,310,-0.15,0.02,0.99
47198,0,306,-0.15,0.02,0.99
47218,0,311,-0.58,-0.47,1.68
47233,0,313,-0.58,-0.47,1.68
47253,0,310,-0.15,0.02,0.99
47273,0,313,-0.15,0.02,0.99
47294,0,311,-0.15,0.02,0.99
47314,0,309,-0.15,0.02,0.99
47335,0,314,-0.15,0.02,0.99
47355,0,315,-0.15,0.02,0.99
47375,0,322,-0.15,0.02,0.99
47395,0,346,-0.15,0.02,0.99
47415,0,355,-0.15,0.02,0.99
47435,0,358,-0.15,0.02,0.99
47455,0,362,-0.15,0.02,0.99
47475,0,361,-0.15,0.02,0.99
