timestamp,is_walking,fsr,x_acc,y_acc,z_acc
3009,0,1,0.00,0.00,0.00
3030,0,1,-0.14,-0.00,0.99
3050,0,1,-0.14,-0.00,0.99
3070,0,1,-0.14,-0.00,0.99
3091,0,1,-0.14,-0.00,0.99
3111,0,1,-0.14,-0.00,0.99
3131,0,1,-0.14,-0.00,0.99
3151,0,1,-0.14,-0.00,0.99
3171,0,1,-0.14,-0.00,0.99
3191,0,1,-0.14,-0.00,0.99
3211,0,1,-0.14,-0.00,0.99
3231,0,1,-0.14,-0.00,0.99
3251,0,1,-0.14,-0.00,0.99
3271,0,1,-0.14,-0.00,0.99
3292,0,1,-0.14,-0.00,0.99
3312,0,1,-0.14,-0.00,0.99
3333,0,1,-0.14,-0.00,0.99
3353,0,1,-0.14,-0.00,0.99
3376,0,1,-0.14,-0.00,0.99
3396,0,1,-0.14,-0.00,0.99
3417,0,1,-0.14,-0.00,0.99
3437,0,1,-0.14,-0.00,0.99
3458,0,1,-0.14,-0.00,0.99
3473,0,1,-0.14,-0.00,0.99
3493,0,1,-0.15,0.00,0.99
3513,0,1,-0.15,0.00,0.99
3533,0,1,-0.15,0.00,0.99
3553,0,1,-0.15,0.00,0.99
3573,0,1,-0.15,0.00,0.99
3593,0,1,-0.15,0.00,0.99
3613,0,1,-0.15,0.00,0.99
3633,0,1,-0.15,0.00,0.99
3653,0,1,-0.15,0.00,0.99
3674,0,1,-0.15,0.00,0.99
3694,0,1,-0.15,0.00,0.99
3715,0,1,-0.15,0.00,0.99
3735,0,1,-0.15,0.00,0.99
3758,0,1,-0.15,0.00,0.99
3778,0,1,-0.15,0.00,0.99
3799,0,1,-0.15,0.00,0.99
3819,0,1,-0.15,0.00,0.99
3840,0,1,-0.15,0.00,0.99
3860,0,1,-0.15,0.00,0.99
3880,0,1,-0.15,0.00,0.99
3900,0,1,-0.15,0.00,0.99
3920,0,1,-0.15,0.00,0.99
3940,0,1,-0.15,0.00,0.99
3955,0,1,-0.15,0.00,0.99
3975,0,1,-0.15,0.00,0.99
3995,0,1,-0.15,0.00,0.99
4016,0,1,-0.15,0.00,0.99
4036,0,1,-0.15,0.00,0.99
4057,0,1,-0.15,0.00,0.99
4077,0,1,-0.15,0.00,0.99
4098,0,1,-0.15,0.00,0.99
4118,0,1,-0.15,0.00,0.99
4139,0,1,-0.15,0.00,0.99
4161,0,1,-0.15,0.00,0.99
4182,0,1,-0.15,0.00,0.99
4202,0,1,-0.15,0.00,0.99
4222,0,1,-0.15,0.00,0.99
4243,0,1,-0.15,0.00,0.99
4263,0,1,-0.15,0.00,0.99
4283,0,1,-0.15,0.00,0.99
4303,0,1,-0.15,0.00,0.99
4323,0,1,-0.15,0.00,0.99
4343,0,1,-0.15,0.00,0.99
4363,0,1,-0.15,0.00,0.99
4383,0,1,-0.15,0.00,0.99
4403,0,1,-0.15,0.00,0.99
4423,0,1,-0.15,0.00,0.99
4439,0,1,-0.15,0.00,0.99
4459,0,1,-0.15,0.00,0.99
4480,0,1,-0.15,0.00,0.99
4500,0,20,-0.15,0.00,0.99
4520,0,54,-0.15,0.00,0.99
4540,0,83,-0.15,0.00,0.99
4562,0,102,-0.15,0.00,0.99
4582,0,120,-0.15,0.00,0.99
4602,0,123,-0.15,0.00,0.99
4622,0,132,-0.15,0.00,0.99
4642,0,152,-0.15,0.00,0.99
4662,0,139,-0.15,0.00,0.99
4682,0,136,-0.15,0.00,0.99
4702,0,139,-0.15,0.00,0.99
4722,0,141,-0.15,0.00,0.99
4742,0,156,-0.15,0.00,0.99
4762,0,160,-0.15,0.00,0.99
4783,0,173,-0.15,0.00,0.99
4803,0,189,-0.15,0.00,0.99
4824,0,209,-0.15,0.00,0.99
4844,0,223,-0.15,0.01,0.99
4865,0,232,-0.15,0.01,0.99
4885,0,253,-0.15,0.01,0.99
4905,0,256,-0.15,0.01,0.99
4923,0,251,-0.15,0.01,0.99
4938,0,262,-0.15,0.01,0.99
4958,0,266,-0.16,0.00,0.99
4978,0,264,-0.15,0.00,0.99
4998,0,251,-0.15,0.00,0.99
5018,0,265,-0.16,0.00,0.99
5039,0,271,-0.16,0.00,0.99
5059,0,280,-0.16,0.00,0.99
5080,0,289,-0.16,0.00,0.99
5100,0,290,-0.16,0.00,0.99
5121,0,298,-0.15,0.00,0.99
5141,0,303,-0.16,0.00,0.99
5161,0,311,-0.16,0.00,0.99
5182,0,326,-0.16,0.00,0.99
5202,0,331,-0.16,0.00,0.99
5222,0,327,-0.16,0.00,0.99
5242,0,331,-0.16,0.00,0.99
5262,0,321,-0.16,0.00,0.99
5284,0,335,-0.16,0.00,0.99
5304,0,331,-0.16,0.00,0.99
5324,0,338,-0.15,0.00,0.99
5344,0,336,-0.16,0.00,0.99
5364,0,340,-0.16,0.00,0.99
5384,0,339,-0.16,0.00,0.99
5404,0,345,-0.16,0.00,0.99
5420,0,351,-0.16,0.00,0.99
5440,0,357,-0.15,0.00,0.99
5460,0,369,-0.15,0.00,0.99
5481,0,387,-0.15,0.00,0.99
5501,0,398,-0.15,0.00,0.99
5521,0,396,-0.15,0.00,0.99
5541,0,398,-0.15,0.00,0.99
5561,0,403,-0.15,0.00,0.99
5581,0,415,-0.15,0.00,0.99
5601,0,414,-0.15,0.00,0.99
5621,0,418,-0.15,0.00,0.99
5641,0,421,-0.15,0.00,0.99
5663,0,420,-0.15,0.00,0.99
5683,0,413,-0.15,0.00,0.99
5703,0,407,-0.15,0.00,0.99
5724,0,400,-0.15,0.00,0.99
5744,0,390,-0.15,0.00,0.99
5765,0,379,-0.15,0.00,0.99
5785,0,374,-0.15,0.00,0.99
5806,0,371,-0.15,0.00,0.99
5826,0,379,-0.15,0.00,0.99
5847,0,380,-0.15,-0.00,0.99
5867,0,365,-0.15,-0.00,0.99
5888,0,376,1.30,-3.07,-1.27
5903,0,389,1.30,-3.07,-1.27
5918,0,386,1.30,-3.07,-1.27
5938,0,393,-0.15,0.00,0.99
5958,0,394,-0.15,0.00,0.99
5979,0,401,-0.15,0.00,0.99
5999,0,409,-0.15,0.00,0.99
6022,0,413,-0.15,0.00,0.99
6042,0,415,-0.15,0.00,0.99
6063,0,422,-0.15,0.00,0.99
6083,0,412,-0.15,0.00,0.99
6104,0,411,-0.15,0.00,0.99
6124,0,409,-0.15,0.00,0.99
6145,0,404,-0.15,0.00,0.99
6165,0,393,-0.15,0.00,0.99
6185,0,387,-0.15,0.00,0.99
6206,0,380,-0.15,0.00,0.99
6226,0,381,-0.15,0.00,0.99
6246,0,378,-0.15,0.00,0.99
6266,0,377,-0.15,0.00,0.99
6286,0,374,-0.15,0.00,0.99
6306,0,374,-0.15,0.00,0.99
